id	clade	short-clade	subclade
A_Kenya_AFI_KDH_1820_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KDH_1813_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KDH_1812_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KDH_1811_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KDH_1810_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KDH_1809_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KDH_1804_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KDH_1800_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KDH_1799_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KDH_1798_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KDH_1797_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KDH_1787_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KDH_1785_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_KDH_1781_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_ISB_1262_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_ISB_1259_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_ISB_1252_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_ISB_1246_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_ISB_1237_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_ISB_1235_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_ISB_1162_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_ISB_1160_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_ISB_1111_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_ISB_1107_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_ISB_1058_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_ISB_1056_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_ISB_1054_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_ISB_1051_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_EBS_096_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_EBS_078_2023	3C.2a1b.2a.2a	2a	G.1
A_Kenya_AFI_EBS_075_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_EBS_058_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_AFI_EBS_029_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_KLF251740_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_KLF211801_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_KLF221829_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_KLF231751_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_KLF231748_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_KLF241658_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_KLF221782_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_KLF221781_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_KLF183102_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_KLF211909_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_KLF241777_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_KLF231843_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_KLF184427_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_105_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_107_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_104_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_101_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_108_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Kenya_106_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Livingstone_05_NIC_320_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Lusaka_02_NIC_230_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R03796_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R00407_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R03608_23	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R03531_23	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2
A_South_Africa_R03513_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R03690_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R03715_23	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R05520_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_SouthAfrica_PET28935_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R03512_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R03818_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R03952_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R04061_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R04953_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05001_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05834_23	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R05871_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06064_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06068_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06096_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Ghana_1817_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_7375_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_6365_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_1850_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_6834_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_6828_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_7113_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_South_Africa_8483_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_South_Africa_8621_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_South_Africa_8051_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_3902_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_3974_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_3895_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ambositra_01969_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antsirabe_01583_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Fianarantsoa_01771_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Itasy_01844_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_3891_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_3849_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_3687_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_ARI_24_1184_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_ARI_24_1165_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_ARI_24_0713_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_2723_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_ARI_24_0837_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_ARI_24_0832_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Kenya_107_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_2443_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2440_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2439_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2389_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2385_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2384_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2383_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2382_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2375_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2372_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2371_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2545_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_2279_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.4
A_Ghana_FS_24_2271_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_ARI_24_0616_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Antananarivo_03320_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Antananarivo_50000_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_KENYA_NIRL24_417_Human_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_FS_24_1982_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_FS_24_1905_2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Kenya_5889_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Mauritius_P52862_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1
A_Mauritius_P79129_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ghana_7707_2023	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_8126_2023	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_7479_2023	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_2024_2023	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_8192_2023	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Zambia_4443_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Ghana_2137_2023	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Ghana_8529_2023	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1
A_Zambia_1370_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1377_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1478_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_2207_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_301332_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_5299_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_2223_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1378_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1325_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_4450_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_9417_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_4489_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_6638_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1263_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_6587_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_9370_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1329_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_4471_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_4464_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1326_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1324_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1333_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_4461_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1337_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1321_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1358_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1344_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1295_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_9501_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1365_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1334_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1393_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1352_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1308_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_31325_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1237_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1341_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_9510_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_31329_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1322_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_9514_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1339_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1301_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_9494_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1404_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1406_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1332_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1327_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Zambia_1403_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_Lusaka_01_NIC_334_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_K056863_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_K056884_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_K056883_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_SouthAfrica_PET28646_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_SouthAfrica_PET28042_2023	3C.2a1b.2a.2b	2b	G.2
A_SouthAfrica_PET28301_2023	3C.2a1b.2a.2b	2b	G.2
A_SouthAfrica_PET28070_2023	3C.2a1b.2a.2b	2b	G.2
A_SouthAfrica_PET28072_2023	3C.2a1b.2a.2b	2b	G.2
A_SouthAfrica_PET27751_2023	3C.2a1b.2a.2b	2b	G.2
A_SouthAfrica_PET27749_2023	3C.2a1b.2a.2b	2b	G.2
A_SouthAfrica_PET28031_2023	3C.2a1b.2a.2b	2b	G.2
A_SouthAfrica_PET27608_2023	3C.2a1b.2a.2b	2b	G.2
A_SouthAfrica_PET27422_2023	3C.2a1b.2a.2b	2b	G.2
A_SouthAfrica_PET28825_2023	3C.2a1b.2a.2b	2b	G.2
A_SouthAfrica_PET28564_2023	3C.2a1b.2a.2b	2b	G.2
A_SouthAfrica_PET28877_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_SouthAfrica_PET28761_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06101_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06085_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06126_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06131_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R06839_23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R04905_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05001_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05081_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05168_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05194_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R05230_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R03722_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_South_Africa_R03715_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R03693_2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2
A_South_Africa_R03635_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R03620_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R03608_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R03513_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
A_SouthAfrica_K056331_2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2
A_South_Africa_PET32849_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Kenya_AFI_MGT_2236_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Kenya_AFI_EBS_411_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Kenya_AFI_EBS_412_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_South_Africa_R03415_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R03153_2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2
A_South_Africa_R03006_2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2
A_South_Africa_R02922_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R02921_2023	3C.2a1b.2a.2b	2b	G.2
A_South_Africa_R02866_2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2
A_Itasy_01846_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2
A_Ambositra_02034_2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J
